port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,chem_id,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,vol_size,weight_size,bulk_vol_size,bulk_weight_size,container_count,pod_name,pol_name,ldud_port_name,last_dest_port_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,063,V7HE6,MARLIN AZURITE,케미칼운반선,KR,대한민국,MRN60529,BL000572,MBL26436,I,수입,OTK2부두,액체,"1,2-에폭시프로판(산화프로필렌)",1280,001162,PORT-MIS 실선종 기반,벌크,펌프,TON,18845.7,18845.7,,,20730.3,18845.7,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,044,V7HE6,MARLIN AZURITE,케미칼운반선,KR,대한민국,MRN17420,BL000573,MBL45460,O,수출,UTK부두,액체,테트라하이드로푸란,2056,001041,PORT-MIS 실선종 기반,벌크,펌프,TON,10289.9,10289.9,,,11318.9,10289.9,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,122,V7HR8,NEW VISION,석유제품운반선,KR,대한민국,MRN23360,BL000574,MBL59689,I,수입,SK7부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,32769.2,32769.2,,,36046.1,32769.2,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,075,V7NT2,NAKHAL SILVER,케미칼운반선,KR,대한민국,MRN37306,BL000575,MBL49862,I,수입,대한유화부두,액체,스티렌 모노머(안정화),2055,001027,PORT-MIS 실선종 기반,벌크,펌프,TON,30600.6,30600.6,,,33660.7,30600.6,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,001,V7NT2,NAKHAL SILVER,케미칼운반선,KR,대한민국,MRN10007,BL000576,MBL38326,I,수입,S-Oil 4부두,액체,벤젠,1114,001008,PORT-MIS 실선종 기반,벌크,펌프,TON,44885.2,44885.2,,,49373.7,44885.2,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,075,V7NT2,NAKHAL SILVER,케미칼운반선,KR,대한민국,MRN74975,BL000577,MBL18017,I,수입,정일1부두,액체,벤젠,1114,001008,PORT-MIS 실선종 기반,벌크,펌프,TON,20263.1,20263.1,,,22289.4,20263.1,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,083,V7RA8,LINUS P,석유제품운반선,KR,대한민국,MRN68923,BL000578,MBL52856,O,수출,SK8부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,25319.2,25319.2,,,27851.1,25319.2,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.901160+00:00,OK,True
KRUSN,2026,016,V7RA8,LINUS P,석유제품운반선,KR,대한민국,MRN15215,BL000579,MBL43347,O,수출,가스부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,2012.4,2012.4,,,2213.6,2012.4,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,033,V7VN7,ARGENT IRIS,석유제품운반선,KR,대한민국,MRN55907,BL000580,MBL73546,I,수입,현대오일터미널 신항1부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,2519.2,2519.2,,,2771.1,2519.2,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,017,V7VN7,ARGENT IRIS,석유제품운반선,KR,대한민국,MRN22186,BL000581,MBL27101,I,수입,SK5부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,31837.1,31837.1,,,35020.8,31837.1,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,137,VRGG4,STOLT VOYAGER,석유제품운반선,KR,대한민국,MRN59989,BL000582,MBL47325,O,수출,SK2부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,43949.7,43949.7,,,48344.7,43949.7,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,143,VRGG4,STOLT VOYAGER,석유제품운반선,KR,대한민국,MRN38876,BL000583,MBL70963,I,수입,S-Oil 2부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,27466.5,27466.5,,,30213.2,27466.5,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,133,VRGG4,STOLT VOYAGER,석유제품운반선,KR,대한민국,MRN44814,BL000584,MBL60472,O,수출,SK4부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,17426.5,17426.5,,,19169.2,17426.5,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,175,VRHA3,SEAFRONTIER,원유운반선,KR,대한민국,MRN87503,BL000585,MBL97284,I,수입,정일2부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,20204.8,20204.8,,,22225.3,20204.8,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,043,VRHA3,SEAFRONTIER,원유운반선,KR,대한민국,MRN65639,BL000586,MBL89773,O,수출,OTK1부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,29778.3,29778.3,,,32756.1,29778.3,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,077,VRHA3,SEAFRONTIER,원유운반선,KR,대한민국,MRN77852,BL000587,MBL93518,I,수입,OTK2부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,47218.5,47218.5,,,51940.4,47218.5,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,013,VRMV5,TONG LIN WAN,원유운반선,KR,대한민국,MRN68052,BL000588,MBL46918,I,수입,UTK부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,31902.8,31902.8,,,35093.1,31902.8,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,137,VRMV5,TONG LIN WAN,원유운반선,KR,대한민국,MRN85102,BL000589,MBL66782,I,수입,UTT부두,액체,원유,1267,000751,PORT-MIS 실선종 기반,벌크,펌프,TON,33216.5,33216.5,,,36538.2,33216.5,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,101,VRQJ3,PINE EXPRESS,석유제품운반선,KR,대한민국,MRN85748,BL000590,MBL46921,O,수출,가스부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,25230.7,25230.7,,,27753.8,25230.7,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,096,VRQJ3,PINE EXPRESS,석유제품운반선,KR,대한민국,MRN66890,BL000591,MBL66561,I,수입,SK5부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,38744.0,38744.0,,,42618.4,38744.0,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,126,VRWJ9,DM EMERALD,석유제품운반선,KR,대한민국,MRN59775,BL000592,MBL19506,I,수입,S-Oil 1부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,44610.5,44610.5,,,49071.6,44610.5,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,054,VRWS8,DING HENG 10,케미칼운반선,KR,대한민국,MRN28183,BL000593,MBL88880,O,수출,S-Oil 4부두,액체,톨루엔,1294,001032,PORT-MIS 실선종 기반,벌크,펌프,TON,7445.8,7445.8,,,8190.4,7445.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,151,VRYH9,QX BRILLIANT,석유제품운반선,KR,대한민국,MRN62937,BL000594,MBL15214,I,수입,S-Oil 3부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,12645.4,12645.4,,,13909.9,12645.4,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,013,VRYH9,QX BRILLIANT,석유제품운반선,KR,대한민국,MRN89025,BL000595,MBL76834,I,수입,SK1부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,23030.6,23030.6,,,25333.7,23030.6,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,171,VRYH9,QX BRILLIANT,석유제품운반선,KR,대한민국,MRN23320,BL000596,MBL35802,I,수입,SK2부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,26487.6,26487.6,,,29136.4,26487.6,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.902159+00:00,OK,True
KRUSN,2026,188,WDQ2825,SL HAWAII,석유제품운반선,KR,대한민국,MRN71272,BL000597,MBL21624,O,수출,SK5부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,18576.9,18576.9,,,20434.6,18576.9,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,140,WPPF,POHANG PIONEER,석유제품운반선,KR,대한민국,MRN93456,BL000598,MBL35745,O,수출,S-Oil 2부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,5797.9,5797.9,,,6377.7,5797.9,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,020,ZCSP3,STOLT CONFIDENCE,석유제품운반선,KR,대한민국,MRN87645,BL000599,MBL14067,O,수출,SK4부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,15754.8,15754.8,,,17330.3,15754.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,043,ZCSP3,STOLT CONFIDENCE,석유제품운반선,KR,대한민국,MRN49242,BL000600,MBL97281,O,수출,가스부두,액체,케로신,1223,000756,PORT-MIS 실선종 기반,벌크,펌프,TON,8875.7,8875.7,,,9763.3,8875.7,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,107,ZCSP3,STOLT CONFIDENCE,석유제품운반선,KR,대한민국,MRN73182,BL000601,MBL81770,O,수출,SK2부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,44586.9,44586.9,,,49045.6,44586.9,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,039,ZGEY3,STOLT TENACITY,석유제품운반선,KR,대한민국,MRN29794,BL000602,MBL14751,O,수출,SK5부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,34900.7,34900.7,,,38390.8,34900.7,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,082,ZGEY3,STOLT TENACITY,석유제품운반선,KR,대한민국,MRN59746,BL000603,MBL23372,O,수출,S-Oil 1부두,액체,석유증류물(기타),1268,001128,PORT-MIS 실선종 기반,벌크,펌프,TON,43566.7,43566.7,,,47923.4,43566.7,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,154,ZGFL9,STOLT PONDO,석유제품운반선,KR,대한민국,MRN68863,BL000604,MBL51078,I,수입,S-Oil 2부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,49942.3,49942.3,,,54936.5,49942.3,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,153,ZGFL9,STOLT PONDO,석유제품운반선,KR,대한민국,MRN44457,BL000605,MBL14297,O,수출,S-Oil 3부두,액체,가솔린,1203,016420,PORT-MIS 실선종 기반,벌크,펌프,TON,972.7,972.7,,,1070.0,972.7,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,028,ZGFL9,STOLT PONDO,석유제품운반선,KR,대한민국,MRN50170,BL000606,MBL58003,I,수입,SK1부두,액체,디젤 연료/경유,1202,000973,PORT-MIS 실선종 기반,벌크,펌프,TON,43753.7,43753.7,,,48129.1,43753.7,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903266+00:00,OK,True
KRUSN,2026,167,041548,삼양1,기타예선,KR,대한민국,MRN12619,BL000607,MBL77875,O,수출,1부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,1152.5,1152.5,,,,,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,077,042092,202대양호,압항예선,KR,대한민국,MRN21633,BL000608,MBL31860,O,수출,온산1부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,7685.4,7685.4,,,,,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,167,070592,현대 당진,일반화물선,KR,대한민국,MRN62124,BL000609,MBL98013,I,수입,염포부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,17598.6,17598.6,,,,,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,032,076516,일신 프린세스호,철강제운반선,KR,대한민국,MRN93065,BL000610,MBL61595,I,수입,7부두,일반,철강재,,,PORT-MIS 실선종 기반,포장,크레인,TON,11091.9,11091.9,,,,,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,158,081165,제3태경호,급유선,KR,대한민국,MRN83010,BL000611,MBL29949,I,수입,1부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,12440.4,12440.4,,,,,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,093,088666,에스엔케이 레이디호,일반화물선,KR,대한민국,MRN39516,BL000612,MBL40525,O,수출,염포부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,18011.4,18011.4,,,,,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,063,1227936,OCEANIA,기타선,KR,대한민국,MRN56574,BL000613,MBL79766,I,수입,신항일반부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,3943.7,3943.7,,,,,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,143,130001,동진에이스호,급유선,KR,대한민국,MRN47742,BL000614,MBL61594,I,수입,7부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,4036.5,4036.5,,,,,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,128,130047,명진호,급유선,KR,대한민국,MRN42353,BL000615,MBL72237,O,수출,신항일반부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,3878.3,3878.3,,,,,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,020,140030,201조양,견인용예선,KR,대한민국,MRN30393,BL000616,MBL41975,O,수출,7부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,1482.3,1482.3,,,,,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,100,160068,제27금진,산물선,KR,대한민국,MRN39555,BL000617,MBL83779,I,수입,온산1부두,일반,곡물/광석,,,PORT-MIS 실선종 기반,포장,크레인,TON,6159.4,6159.4,,,,,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,093,170014,건룡호,급유선,KR,대한민국,MRN79009,BL000618,MBL35011,O,수출,온산1부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,12247.8,12247.8,,,,,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,080,190013,재원 니케,일반화물선,KR,대한민국,MRN40881,BL000619,MBL47862,O,수출,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,3056.5,3056.5,,,,,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,120,200033,청담,급유선,KR,대한민국,MRN78635,BL000620,MBL72647,O,수출,7부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,1929.6,1929.6,,,,,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,088,220035,피에스트러스트호,일반화물선,KR,대한민국,MRN77793,BL000621,MBL69624,O,수출,8부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,9867.7,9867.7,,,,,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,131,230014,23부광호,급유선,KR,대한민국,MRN53485,BL000622,MBL50345,O,수출,8부두,일반,일반잡화,,,선종미상-추정,포장,크레인,TON,15588.9,15588.9,,,,,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,065,231023,제니스 그레이스,일반화물선,KR,대한민국,MRN21317,BL000623,MBL80084,I,수입,신항일반부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,6014.3,6014.3,,,,,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,180,3E2209,HAI DA 77,일반화물선,KR,대한민국,MRN42082,BL000624,MBL40385,O,수출,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,6565.4,6565.4,,,,,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,003,3E2567,GUANG TONG 15,일반화물선,KR,대한민국,MRN65331,BL000625,MBL64198,O,수출,5부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,15526.2,15526.2,,,,,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,193,3E2597,XIN SHENG SHENG 2,일반화물선,KR,대한민국,MRN88491,BL000626,MBL78514,I,수입,7부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,10598.4,10598.4,,,,,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,160,3E2608,KANG SHUN 88,일반화물선,KR,대한민국,MRN77684,BL000627,MBL20692,O,수출,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,7682.3,7682.3,,,,,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,073,3E2746,MORNING CHARLOTTE,자동차운반선,KR,대한민국,MRN82902,BL000628,MBL84834,O,수출,1부두,일반,자동차,,,PORT-MIS 실선종 기반,포장,크레인,TON,12458.1,12458.1,,,,,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,166,3E3650,FU ZHI,일반화물선,KR,대한민국,MRN96516,BL000629,MBL40765,I,수입,7부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,18794.6,18794.6,,,,,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,057,3E3764,XIN SHENG SHENG 5,일반화물선,KR,대한민국,MRN20410,BL000630,MBL59137,O,수출,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,5525.6,5525.6,,,,,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,058,3E3843,HONOR VOYAGER,풀컨테이너선,KR,대한민국,MRN52183,BL000631,MBL37906,I,수입,5부두,일반,컨테이너화물,,,PORT-MIS 실선종 기반,포장,크레인,TON,365.6,365.6,,,,,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,045,3E4721,XIN LIN HAI 18,일반화물선,KR,대한민국,MRN75325,BL000632,MBL55066,O,수출,1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,5737.3,5737.3,,,,,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,001,3E6003,EVA GLOBAL,산물선,KR,대한민국,MRN17777,BL000633,MBL98719,I,수입,온산1부두,일반,곡물/광석,,,PORT-MIS 실선종 기반,포장,크레인,TON,7768.8,7768.8,,,,,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,001,3E6960,PEACEFUL WORLD,일반화물선,KR,대한민국,MRN30338,BL000634,MBL95177,I,수입,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,5693.4,5693.4,,,,,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
KRUSN,2026,114,3E8894,SHORYU 1,일반화물선,KR,대한민국,MRN78447,BL000635,MBL11920,I,수입,온산1부두,일반,일반잡화,,,PORT-MIS 실선종 기반,포장,크레인,TON,18959.5,18959.5,,,,,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-09-22T03:54:10.903795+00:00,OK,True
