port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,pod_name,pol_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,199,D7GR,슈퍼 포르테,석유제품운반선,KR,대한민국,MRN74311,BL885760,MBL69206,O,수입,제4부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,3231.5,3231.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,200,D7GR,슈퍼 포르테,석유제품운반선,KR,대한민국,MRN67482,BL180319,MBL41532,O,수입,SK2부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,3580.4,3580.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,186,DSPD6,그레이스삼부,케미칼운반선,KR,대한민국,MRN21752,BL589161,MBL37566,O,수출,S-Oil 1부두,액체,톨루엔,1294,PORT-MIS 실선종 기반,벌크,펌프,TON,44656.1,44656.1,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,109,DSPD6,그레이스삼부,케미칼운반선,KR,대한민국,MRN33426,BL871199,MBL26303,O,수출,SK2부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,49124.3,49124.3,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,028,DSPD6,그레이스삼부,케미칼운반선,KR,대한민국,MRN84937,BL462754,MBL80385,O,수입,S-Oil 1부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,42799.5,42799.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,110,D7MW,제7에스제이가스호,LPG운반선,KR,대한민국,MRN11030,BL696671,MBL97468,I,수입,SK8부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,47217.0,47217.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,164,D7MW,제7에스제이가스호,LPG운반선,KR,대한민국,MRN62738,BL607838,MBL59411,I,수입,SK8부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,38385.6,38385.6,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,080,D8HZ,골든 글로리,케미칼운반선,KR,대한민국,MRN74978,BL586847,MBL53085,O,수입,정일1부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,21384.4,21384.4,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,179,D8HZ,골든 글로리,케미칼운반선,KR,대한민국,MRN41020,BL519824,MBL20911,I,수입,가스부두,액체,벤젠,1114,PORT-MIS 실선종 기반,벌크,펌프,TON,12146.1,12146.1,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,007,D8HZ,골든 글로리,케미칼운반선,KR,대한민국,MRN61933,BL677881,MBL33915,O,수입,S-Oil 1부두,액체,벤젠,1114,PORT-MIS 실선종 기반,벌크,펌프,TON,32991.0,32991.0,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,092,3EWS3,SHOTAN,케미칼운반선,KR,대한민국,MRN74844,BL355632,MBL11728,O,수출,제3부두,액체,벤젠,1114,PORT-MIS 실선종 기반,벌크,펌프,TON,25231.1,25231.1,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,170,3EWS3,SHOTAN,케미칼운반선,KR,대한민국,MRN38525,BL193961,MBL73313,I,수출,온산1부두,액체,톨루엔,1294,PORT-MIS 실선종 기반,벌크,펌프,TON,46848.0,46848.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,179,7JBD,카시마 마루 10,LPG운반선,KR,대한민국,MRN51287,BL865539,MBL67318,O,수입,S-Oil 1부두,액체,LPG,1075,PORT-MIS 실선종 기반,벌크,펌프,TON,37265.9,37265.9,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,108,7JBD,카시마 마루 10,LPG운반선,KR,대한민국,MRN51227,BL650856,MBL58945,O,수입,SK2부두,액체,프로판,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,31111.7,31111.7,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,161,D7AT,티앤 이둔,석유제품운반선,KR,대한민국,MRN40225,BL100674,MBL24891,O,수출,SK2부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,23949.8,23949.8,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,079,D7AT,티앤 이둔,석유제품운반선,KR,대한민국,MRN28661,BL333774,MBL43591,I,수입,S-Oil 1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,17244.5,17244.5,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,183,D7AS,피닉스,케미칼운반선,KR,대한민국,MRN47349,BL221499,MBL68876,O,수출,SK8부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,2421.1,2421.1,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,175,D7LG,거영썬3,석유제품운반선,KR,대한민국,MRN58252,BL831962,MBL35468,O,수출,제4부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,25416.0,25416.0,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,136,D7LG,거영썬3,석유제품운반선,KR,대한민국,MRN56354,BL525577,MBL37199,I,수출,온산1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,21856.4,21856.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,097,D7LG,거영썬3,석유제품운반선,KR,대한민국,MRN79592,BL192165,MBL43915,I,수출,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,36219.4,36219.4,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,060,120004,뉴동신호,석유제품운반선,KR,대한민국,MRN45632,BL146264,MBL40832,I,수입,제3부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,48609.4,48609.4,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,155,120004,뉴동신호,석유제품운반선,KR,대한민국,MRN78663,BL971942,MBL74030,O,수입,신항일반부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,16692.1,16692.1,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,117,120004,뉴동신호,석유제품운반선,KR,대한민국,MRN72714,BL923051,MBL27845,I,수출,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,19463.3,19463.3,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,121,ZGBH8,STOLT COMMITMENT,석유제품운반선,KR,대한민국,MRN74664,BL222877,MBL84534,I,수출,S-Oil 1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,31209.6,31209.6,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,091,ZGBH8,STOLT COMMITMENT,석유제품운반선,KR,대한민국,MRN62730,BL773515,MBL92771,I,수입,S-Oil 1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,38666.5,38666.5,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,015,D7MA,한유 임페리얼,석유제품운반선,KR,대한민국,MRN53013,BL169045,MBL73877,I,수출,SK2부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,18976.8,18976.8,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,042,D7MA,한유 임페리얼,석유제품운반선,KR,대한민국,MRN77803,BL295890,MBL60971,I,수출,가스부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,29790.2,29790.2,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,141,A8SE9,NEW PROSPECT,원유운반선,KR,대한민국,MRN16754,BL596033,MBL70019,I,수출,제3부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,26518.1,26518.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,123,A8SE9,NEW PROSPECT,원유운반선,KR,대한민국,MRN49231,BL301591,MBL12129,I,수출,제4부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,12048.8,12048.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,167,DSQJ9,뉴 하모니,석유제품운반선,KR,대한민국,MRN67860,BL566059,MBL45749,O,수입,신항일반부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,35290.4,35290.4,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,126,DSQJ9,뉴 하모니,석유제품운반선,KR,대한민국,MRN93707,BL880168,MBL67478,O,수입,정일1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,10636.6,10636.6,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,070,V7A3853,MAGNATE,케미칼운반선,KR,대한민국,MRN82058,BL822090,MBL67632,I,수출,온산1부두,액체,스티렌,2055,PORT-MIS 실선종 기반,벌크,펌프,TON,39453.5,39453.5,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,026,9V6325,PETREL PACIFIC,원유운반선,KR,대한민국,MRN88541,BL558380,MBL51189,O,수출,S-Oil 1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,27796.5,27796.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,112,3FXP5,BUENA SUERTE,LPG운반선,KR,대한민국,MRN80320,BL201124,MBL40649,I,수입,제3부두,액체,프로판,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,47250.2,47250.2,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,055,D5YX9,ZAKUM,원유운반선,KR,대한민국,MRN96953,BL147074,MBL87723,I,수출,가스부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,12039.2,12039.2,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,075,D5YX9,ZAKUM,원유운반선,KR,대한민국,MRN38997,BL632122,MBL28384,O,수입,SK2부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,13185.1,13185.1,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,134,D5YX9,ZAKUM,원유운반선,KR,대한민국,MRN42747,BL864496,MBL54134,I,수출,제3부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,10640.8,10640.8,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,189,VTPZ,SANMAR SAROD,석유제품운반선,KR,대한민국,MRN89257,BL676664,MBL27159,O,수입,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,5899.3,5899.3,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,157,D7BV,하나 파이오니어,케미칼운반선,KR,대한민국,MRN35164,BL447652,MBL96720,O,수출,온산1부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,8067.0,8067.0,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,083,D7BV,하나 파이오니어,케미칼운반선,KR,대한민국,MRN40447,BL524411,MBL31170,O,수출,제4부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,24089.6,24089.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,058,D7BV,하나 파이오니어,케미칼운반선,KR,대한민국,MRN61913,BL668566,MBL19357,I,수입,SK8부두,액체,아세톤,1090,PORT-MIS 실선종 기반,벌크,펌프,TON,5342.7,5342.7,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,111,9V6271,HONOR GALAXY,석유제품운반선,KR,대한민국,MRN89594,BL840366,MBL79994,O,수입,OTK1부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,44940.5,44940.5,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,146,130064,에이원,석유제품운반선,KR,대한민국,MRN32498,BL974427,MBL94316,I,수입,정일1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5611.5,5611.5,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,187,9V2088,BUENA FORTUNA,LPG운반선,KR,대한민국,MRN65665,BL858903,MBL36360,O,수출,가스부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,23658.6,23658.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,037,V7XH3,KAIMON GALAXY,석유제품운반선,KR,대한민국,MRN12974,BL474235,MBL34506,O,수출,SK2부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,22765.1,22765.1,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,064,CQ2857,GASCHEM AFRICA,LPG운반선,KR,대한민국,MRN91875,BL672099,MBL12030,O,수출,SK8부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,47760.5,47760.5,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,011,DSIU5,우금호,석유제품운반선,KR,대한민국,MRN84780,BL353877,MBL50858,I,수입,OTK1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,2269.0,2269.0,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,102,OVXS2,TORM DOVER,케미칼운반선,KR,대한민국,MRN42995,BL438290,MBL27587,O,수출,제3부두,액체,벤젠,1114,PORT-MIS 실선종 기반,벌크,펌프,TON,39778.8,39778.8,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,126,OVXS2,TORM DOVER,케미칼운반선,KR,대한민국,MRN48983,BL588890,MBL27194,O,수출,S-Oil 1부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,35431.6,35431.6,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,062,VRSX6,LONG WIND,원유운반선,KR,대한민국,MRN19464,BL758755,MBL53716,O,수입,정일1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,23577.7,23577.7,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,029,SVDI4,마란 쏠론,원유운반선,KR,대한민국,MRN59534,BL694699,MBL53833,O,수입,제3부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,14517.4,14517.4,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,111,SVDI4,마란 쏠론,원유운반선,KR,대한민국,MRN48722,BL457460,MBL76966,O,수입,정일1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,45361.8,45361.8,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,066,A8KO5,GHANA PROSPERITY,원유운반선,KR,대한민국,MRN30560,BL744385,MBL22967,I,수출,신항일반부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,17944.4,17944.4,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,060,A8KO5,GHANA PROSPERITY,원유운반선,KR,대한민국,MRN68351,BL321607,MBL31876,O,수출,OTK1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,16330.6,16330.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,050,A8KO5,GHANA PROSPERITY,원유운반선,KR,대한민국,MRN83552,BL687354,MBL52508,O,수출,가스부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,44688.9,44688.9,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,057,D7BB,제이앤 카멜리아,석유제품운반선,KR,대한민국,MRN46742,BL553762,MBL31606,I,수입,S-Oil 1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,5963.8,5963.8,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,092,D7BB,제이앤 카멜리아,석유제품운반선,KR,대한민국,MRN29532,BL873766,MBL26878,O,수출,OTK1부두,액체,휘발유,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,10067.0,10067.0,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,164,D8HX,BS NGHI SON,케미칼운반선,KR,대한민국,MRN48371,BL435997,MBL51679,O,수입,신항일반부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,9228.2,9228.2,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,112,BOFY7,ZHAO YUAN,LPG운반선,KR,대한민국,MRN65269,BL495607,MBL36391,I,수출,제4부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,18786.7,18786.7,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,086,BOFY7,ZHAO YUAN,LPG운반선,KR,대한민국,MRN85192,BL552358,MBL92914,I,수입,제3부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,48889.0,48889.0,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,186,111002,두라7,석유제품운반선,KR,대한민국,MRN47121,BL136827,MBL69706,O,수출,OTK1부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,13908.1,13908.1,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,154,111002,두라7,석유제품운반선,KR,대한민국,MRN30721,BL415076,MBL64573,I,수출,제4부두,액체,경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,31562.2,31562.2,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,150,111002,두라7,석유제품운반선,KR,대한민국,MRN41517,BL649844,MBL14139,I,수입,S-Oil 1부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,23077.6,23077.6,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,001,DSMB,우혁,석유제품운반선,KR,대한민국,MRN34410,BL200815,MBL85299,O,수입,제4부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,22728.7,22728.7,울산,휴스턴,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,142,DSMB,우혁,석유제품운반선,KR,대한민국,MRN48041,BL324117,MBL71354,O,수출,신항일반부두,액체,나프타,1268,PORT-MIS 실선종 기반,벌크,펌프,TON,9189.5,9189.5,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,075,180010,두라스카이,석유제품운반선,KR,대한민국,MRN25078,BL261195,MBL77665,I,수입,가스부두,액체,등유,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,23024.1,23024.1,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,180,151058,미라클 알파,케미칼운반선,KR,대한민국,MRN90060,BL665206,MBL54503,I,수출,OTK1부두,액체,스티렌,2055,PORT-MIS 실선종 기반,벌크,펌프,TON,16394.2,16394.2,울산,여수,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,145,151058,미라클 알파,케미칼운반선,KR,대한민국,MRN26294,BL385597,MBL68256,I,수입,온산1부두,액체,자일렌,1307,PORT-MIS 실선종 기반,벌크,펌프,TON,43863.7,43863.7,울산,SINGAPORE,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
KRUSN,2026,122,5LXE3,LUCKNAM,원유운반선,KR,대한민국,MRN34846,BL206362,MBL66653,I,수입,제3부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,34247.7,34247.7,울산,DALIAN,2026-07-24 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-07-26 05:32:53.301751+00:00,OK,True
